Vendor_ID,Vendor_Name,Vendor_Category,Vendor_Circle,Service_Criticality,Region,Critical_Findings,High_Findings,Open_Risks,Compliance_Score,VAPT_Findings,Patch_Compliance,MFA_Enabled,Data_Access_Level,DLP_Violations,Security_Incidents,SLA_Breaches,Mitigation_Overdue_Days,Last_Assessment_Date,Assessment_Frequency,Risk_Review_Status
V0862,"Pau, Sama and Srinivas",NOC Operations,UP East,Medium,South,3,8,5,65,5,65,Yes,Public,1,1,1,45,2026-03-29,Monthly,Mitigation In Progress
V0863,Raju Group,Cloud Services,Telangana,Low,North,0,2,1,90,0,94,No,Confidential,1,0,0,0,2026-06-05,Monthly,Open
V0864,Gulati Ltd,Power Infrastructure,Haryana,Critical,North,1,3,5,75,2,86,Yes,Public,1,1,1,15,2025-08-01,Quarterly,Open
V0865,Raghavan-Mukherjee,Network Equipment,Punjab,Medium,West,1,5,4,85,1,81,Yes,Sensitive,2,2,0,0,2025-09-28,Half-Yearly,Closed
V0866,Shroff-Ghose,Tower Maintenance,Telangana,Medium,South,0,2,3,70,3,79,Yes,Sensitive,0,0,0,15,2026-05-10,Half-Yearly,Under Review
V0867,"Kade, Badami and Verma",Managed Services,Mohali,Medium,South,1,6,2,85,2,76,Yes,Public,2,0,1,30,2025-12-13,Monthly,Closed
V0868,Gill-Chakrabarti,Data Center Services,Noida,Low,South,0,1,3,100,0,95,Yes,Confidential,0,0,0,0,2026-01-12,Annually,Mitigation In Progress
V0869,Sarkar-Panchal,Tower Maintenance,Andhra Pradesh,Medium,East,0,1,1,90,1,87,Yes,Sensitive,1,1,0,0,2026-01-29,Annually,Closed
V0870,"Chaudry, Bera and Chokshi",IT Support,Telangana,Low,North,0,4,2,95,1,86,Yes,Internal,0,0,0,15,2026-01-16,Monthly,Mitigation In Progress
V0871,"Minhas, Bera and Gopal",Cloud Services,Andhra Pradesh,Critical,West,0,1,1,85,0,93,Yes,Confidential,0,0,0,0,2026-04-15,Annually,Open
V0872,"Basak, Johal and Virk",Tower Maintenance,Mohali,Medium,West,0,0,0,100,2,86,Yes,Public,0,0,0,0,2025-12-24,Quarterly,Under Review
V0873,"Sekhon, Nanda and Srinivasan",IT Support,Mumbai,Medium,South,4,11,7,70,6,72,Yes,Public,2,3,1,30,2026-06-05,Annually,Open
V0874,"Mody, Doshi and Jain",Field Operations,UP East,Low,South,1,3,4,90,4,77,No,Sensitive,2,1,0,0,2025-10-30,Half-Yearly,Closed
V0875,Purohit LLC,Cyber Security Services,Haryana,Low,North,1,2,4,90,0,93,Yes,Internal,0,1,0,0,2025-10-22,Half-Yearly,Open
V0876,"Tailor, Vaidya and Comar",Cyber Security Services,Mohali,Critical,East,0,7,5,80,4,86,Yes,Public,2,0,1,30,2026-05-16,Monthly,Closed
V0877,Tailor Group,Tower Maintenance,Kerala,Critical,East,6,8,9,70,3,68,Yes,Public,2,1,2,90,2025-10-29,Half-Yearly,Open
V0878,Maharaj-Shroff,Tower Maintenance,Kerala,High,North,0,1,2,90,2,92,Yes,Internal,1,0,0,0,2026-06-18,Monthly,Mitigation In Progress
V0879,Dani LLC,Network Equipment,Andhra Pradesh,Critical,West,3,9,5,65,5,67,Yes,Internal,3,1,3,45,2025-11-13,Half-Yearly,Under Review
V0880,"Naik, Rout and Prasad",Network Equipment,Kerala,Low,North,0,5,6,85,1,86,Yes,Public,0,0,2,15,2025-11-10,Annually,Under Review
V0881,Bail Group,Cloud Services,Rajasthan,Low,West,0,0,0,85,0,94,Yes,Sensitive,0,0,0,0,2025-09-10,Monthly,Open
V0882,"Cheema, Raja and Master",NOC Operations,Punjab,Medium,East,0,1,3,90,0,92,Yes,Public,0,1,0,0,2025-08-19,Annually,Open
V0883,"Kala, Kunda and Bajaj",IT Support,Karnataka,Medium,West,0,0,0,85,3,85,Yes,Public,0,0,0,15,2025-07-04,Monthly,Open
V0884,"Shroff, Sahota and Bhatnagar",Data Center Services,Mohali,Medium,South,0,3,4,70,2,78,No,Confidential,0,1,0,0,2026-06-02,Monthly,Mitigation In Progress
V0885,"Barman, Pillay and Ravel",Cyber Security Services,Mumbai,High,West,0,2,2,100,3,100,Yes,Confidential,0,0,0,0,2026-03-26,Half-Yearly,Open
V0886,Sangha Ltd,IT Support,UP East,High,North,2,6,2,80,5,80,Yes,Public,0,1,2,0,2026-04-09,Annually,Mitigation In Progress
V0887,D’Alia-Lalla,Power Infrastructure,West Bengal,Low,East,1,0,4,100,0,88,Yes,Public,1,0,0,15,2025-10-12,Annually,Under Review
V0888,Shere Inc,Field Operations,Mohali,High,East,0,0,1,95,3,100,Yes,Sensitive,0,0,0,0,2026-03-29,Monthly,Mitigation In Progress
V0889,Solanki LLC,Field Operations,Haryana,Critical,South,0,0,2,95,2,94,Yes,Confidential,0,1,1,0,2025-11-15,Half-Yearly,Under Review
V0890,"Goda, Saha and Narasimhan",Data Center Services,Bihar,High,East,0,0,3,90,1,90,Yes,Confidential,1,0,0,15,2026-01-23,Quarterly,Under Review
V0891,"Vaidya, Khanna and Mitter",Tower Maintenance,West Bengal,Low,North,0,1,1,90,0,94,Yes,Internal,0,0,0,0,2025-11-10,Monthly,Mitigation In Progress
V0892,Bali-Ramachandran,Managed Services,Rajasthan,Medium,North,0,0,4,95,2,94,No,Confidential,0,0,0,15,2026-02-14,Quarterly,Open
V0893,"Thakkar, Mistry and Kannan",NOC Operations,Rajasthan,High,East,0,1,3,95,0,91,Yes,Sensitive,0,0,0,15,2026-03-10,Annually,Open
V0894,Thaker Ltd,NOC Operations,Mohali,Critical,South,3,5,9,70,4,63,No,Sensitive,3,1,1,30,2026-03-12,Annually,Mitigation In Progress
V0895,Das-Kibe,Tower Maintenance,Odisha,Low,East,1,0,2,90,1,98,Yes,Public,0,0,0,0,2025-08-04,Monthly,Mitigation In Progress
V0896,Issac-Singh,Tower Maintenance,West Bengal,Critical,West,0,0,2,90,0,90,Yes,Internal,0,1,0,15,2026-05-26,Half-Yearly,Open
V0897,"Mitter, Shan and Bhagat",NOC Operations,Rajasthan,High,North,0,1,1,85,1,98,Yes,Confidential,1,0,0,0,2025-10-13,Annually,Mitigation In Progress
V0898,"Barman, Merchant and Chaudhry",Field Operations,Telangana,Medium,West,7,12,8,55,8,51,Yes,Public,3,3,3,150,2026-02-06,Half-Yearly,Open
V0899,Sheth Inc,Data Center Services,Telangana,High,West,0,3,2,80,3,87,Yes,Confidential,1,1,0,15,2026-02-24,Half-Yearly,Closed
V0900,Misra LLC,RF Optimization,UP East,Medium,West,4,7,8,70,3,77,No,Public,2,1,1,90,2025-12-13,Half-Yearly,Mitigation In Progress
V0901,"Madan, Chakraborty and Bains",RF Optimization,West Bengal,Low,East,8,13,14,65,6,52,No,Sensitive,6,3,4,90,2025-09-09,Half-Yearly,Closed
V0902,Bakshi and Sons,Managed Services,Andhra Pradesh,High,East,1,2,3,80,1,87,Yes,Confidential,0,0,0,0,2025-09-15,Annually,Under Review
V0903,Issac LLC,Power Infrastructure,Madhya Pradesh,Critical,South,2,7,5,85,2,73,Yes,Sensitive,1,0,0,30,2025-06-28,Half-Yearly,Closed
V0904,Dora Inc,NOC Operations,Punjab,Critical,East,0,0,4,80,0,87,Yes,Confidential,0,0,0,0,2026-06-11,Quarterly,Closed
V0905,Banik Inc,Data Center Services,Noida,Low,West,0,0,2,95,0,95,No,Internal,0,0,0,0,2026-03-26,Annually,Closed
V0906,Khosla-Goyal,Cyber Security Services,UP West,Low,North,6,8,5,75,3,71,No,Confidential,2,2,2,60,2026-03-31,Quarterly,Open
V0907,Vig-Char,Data Center Services,Kerala,Critical,South,0,0,0,80,1,99,Yes,Public,0,0,0,0,2025-10-20,Half-Yearly,Under Review
V0908,Hayre PLC,Cloud Services,Karnataka,High,East,2,4,4,70,2,75,Yes,Sensitive,1,0,1,30,2025-08-19,Half-Yearly,Mitigation In Progress
V0909,Mahajan Inc,Cyber Security Services,West Bengal,Critical,North,0,2,0,85,0,96,Yes,Confidential,0,0,0,0,2025-11-22,Quarterly,Under Review
V0910,Dyal Group,NOC Operations,Madhya Pradesh,Critical,South,0,1,0,85,0,89,Yes,Internal,0,1,0,15,2025-07-05,Annually,Open
V0911,Pillai-Sidhu,Field Operations,Maharashtra,Critical,South,8,13,15,50,7,47,No,Sensitive,4,5,5,60,2026-06-01,Annually,Open
V0912,Gulati PLC,Tower Maintenance,Odisha,Medium,West,2,6,5,75,3,84,Yes,Sensitive,1,0,0,45,2026-02-09,Monthly,Open
V0913,Viswanathan Inc,Managed Services,Chandigarh,Low,East,1,4,5,80,1,72,Yes,Internal,1,0,1,45,2025-09-17,Half-Yearly,Open
V0914,De and Sons,Power Infrastructure,Telangana,High,West,6,11,7,75,4,72,No,Sensitive,4,2,1,30,2026-05-10,Quarterly,Open
V0915,Murty PLC,Data Center Services,Tamil Nadu,Critical,West,1,3,3,80,3,82,Yes,Internal,0,0,1,15,2025-11-25,Half-Yearly,Open
V0916,Batra Inc,IT Support,Bihar,Low,South,6,9,5,70,7,69,No,Confidential,2,2,2,45,2025-07-02,Annually,Mitigation In Progress
V0917,Tara and Sons,RF Optimization,Odisha,High,North,0,1,1,85,0,93,Yes,Confidential,0,0,0,0,2026-04-07,Monthly,Closed
V0918,Prakash Group,Managed Services,Rajasthan,High,East,3,10,4,75,3,71,Yes,Internal,3,1,1,45,2026-03-18,Quarterly,Open
V0919,Dhingra Ltd,Power Infrastructure,Kerala,Medium,West,0,1,1,95,3,97,Yes,Confidential,0,0,1,15,2026-05-08,Annually,Under Review
V0920,"Varughese, Thaker and Parekh",IT Support,Mohali,Medium,South,1,6,4,90,2,78,Yes,Public,0,0,2,0,2026-05-11,Quarterly,Under Review
V0921,Sama-Behl,Field Operations,Gurugram,Medium,West,0,0,1,85,0,92,Yes,Sensitive,0,0,0,0,2026-06-17,Half-Yearly,Mitigation In Progress
V0922,Rastogi LLC,NOC Operations,Noida,Medium,West,0,0,3,85,0,90,Yes,Internal,0,0,0,0,2026-01-28,Half-Yearly,Closed
V0923,"Bhattacharyya, Khosla and Rao",Cyber Security Services,Odisha,Low,West,0,3,2,70,3,85,Yes,Confidential,0,0,1,15,2026-03-07,Monthly,Mitigation In Progress
V0924,"Dewan, Solanki and Apte",RF Optimization,UP East,Critical,North,1,0,1,80,0,87,Yes,Confidential,0,0,0,0,2025-09-25,Quarterly,Open
V0925,Kaur and Sons,Fiber Operations,UP West,Low,East,0,0,1,100,0,90,Yes,Sensitive,0,0,0,15,2025-10-10,Half-Yearly,Under Review
V0926,Konda and Sons,Power Infrastructure,Madhya Pradesh,Medium,East,7,17,9,65,10,62,No,Sensitive,3,3,4,120,2025-12-04,Monthly,Under Review
V0927,"Manda, Chahal and Dani",Managed Services,UP East,High,North,1,3,5,75,1,85,Yes,Public,0,0,1,30,2026-05-23,Quarterly,Mitigation In Progress
V0928,Mangat-Deol,Tower Maintenance,Bihar,High,West,0,0,5,100,1,91,Yes,Internal,0,1,0,0,2025-08-24,Half-Yearly,Mitigation In Progress
V0929,Upadhyay-Trivedi,Data Center Services,Haryana,Medium,South,0,0,0,80,1,89,Yes,Sensitive,0,0,0,0,2026-02-04,Quarterly,Under Review
V0930,Gulati-Kalita,Power Infrastructure,Noida,Critical,North,1,6,2,85,3,76,Yes,Sensitive,0,0,0,30,2025-09-13,Quarterly,Mitigation In Progress
V0931,Bera Inc,Tower Maintenance,Mohali,Critical,South,0,0,0,95,0,98,Yes,Internal,1,0,0,15,2026-01-26,Half-Yearly,Under Review
V0932,Bhardwaj-Salvi,Fiber Operations,UP West,Low,East,0,5,5,85,4,87,No,Sensitive,0,0,1,30,2026-04-23,Quarterly,Mitigation In Progress
V0933,Dhawan Inc,Tower Maintenance,Gurugram,Low,West,0,0,1,90,0,85,Yes,Confidential,0,1,0,0,2025-10-01,Quarterly,Open
V0934,Sant-Trivedi,Cloud Services,Andhra Pradesh,Low,East,4,10,7,75,4,73,No,Public,2,1,2,60,2025-08-29,Half-Yearly,Under Review
V0935,Choudhury-Kaur,Managed Services,Maharashtra,High,West,0,2,2,90,1,98,No,Sensitive,0,1,0,0,2025-09-26,Half-Yearly,Open
V0936,Sharma PLC,Fiber Operations,Punjab,Critical,South,0,1,3,95,0,97,Yes,Sensitive,0,0,1,0,2026-01-05,Half-Yearly,Mitigation In Progress
V0937,"Gupta, Mangat and Deep",Fiber Operations,Delhi,Low,West,0,1,1,85,3,85,Yes,Internal,0,0,0,15,2026-02-07,Annually,Open
V0938,"Chana, Ramachandran and Batra",Cyber Security Services,Gujarat,Critical,North,2,5,6,70,3,81,No,Internal,0,1,0,0,2026-01-19,Monthly,Closed
V0939,Jayaraman-Malhotra,Cyber Security Services,Mohali,Critical,North,0,8,5,80,1,87,Yes,Internal,2,2,2,15,2026-02-09,Half-Yearly,Closed
V0940,Thaman-D’Alia,Field Operations,Madhya Pradesh,Critical,South,1,0,0,90,2,100,No,Public,1,0,0,0,2026-06-13,Quarterly,Open
V0941,"Banik, Puri and Kade",Field Operations,Assam,Low,North,0,0,2,80,3,86,Yes,Public,1,0,0,0,2025-11-10,Quarterly,Under Review
V0942,Butala Inc,Managed Services,Telangana,Medium,West,3,3,3,70,3,79,No,Confidential,2,0,0,0,2025-09-22,Half-Yearly,Under Review
V0943,Batta-Bakshi,Data Center Services,Noida,Critical,East,4,5,7,75,4,70,No,Public,2,1,1,60,2025-10-24,Annually,Under Review
V0944,Loke and Sons,RF Optimization,Odisha,High,West,3,12,10,60,3,61,Yes,Public,3,1,1,45,2026-06-21,Quarterly,Open
V0945,Chandran-Pathak,Cloud Services,Punjab,Medium,South,0,1,4,95,3,96,Yes,Sensitive,0,0,0,0,2026-04-03,Quarterly,Open
V0946,Sane PLC,Fiber Operations,Mumbai,Critical,South,0,4,2,90,1,93,Yes,Sensitive,0,0,1,0,2026-03-04,Annually,Mitigation In Progress
V0947,Mammen-Sani,Tower Maintenance,Odisha,Critical,North,0,3,3,100,2,96,No,Sensitive,0,0,0,0,2025-06-27,Monthly,Mitigation In Progress
V0948,"Taneja, Nagarajan and Soman",Fiber Operations,Gurugram,Critical,South,6,8,5,70,4,71,No,Confidential,2,1,2,60,2026-05-09,Annually,Under Review
V0949,Keer Group,Data Center Services,Kerala,Low,West,0,3,0,95,1,97,Yes,Public,0,1,0,0,2026-04-13,Monthly,Open
V0950,"Kade, Solanki and Chana",Cyber Security Services,Noida,Critical,South,8,9,7,55,6,44,No,Public,6,3,3,120,2026-02-05,Annually,Open
V0951,Jaggi Inc,Field Operations,Mumbai,High,South,0,3,0,95,1,97,Yes,Confidential,0,0,0,0,2026-03-28,Monthly,Closed
V0952,Magar-Dora,Field Operations,Punjab,High,East,3,7,7,60,5,60,Yes,Public,2,3,1,90,2025-12-15,Quarterly,Mitigation In Progress
V0953,Chada and Sons,Cloud Services,Odisha,Low,North,7,8,11,55,7,48,Yes,Confidential,4,4,3,90,2025-08-18,Monthly,Open
V0954,Buch-Acharya,Cyber Security Services,Mumbai,Critical,North,1,9,6,85,3,76,No,Internal,1,1,0,0,2025-07-31,Monthly,Closed
V0955,Kurian Inc,IT Support,Maharashtra,Low,South,1,2,4,80,5,88,Yes,Sensitive,2,0,1,15,2026-04-19,Half-Yearly,Under Review
V0956,Pandey-Mand,Cloud Services,Punjab,Low,West,1,3,3,85,1,86,No,Confidential,0,2,1,15,2026-05-11,Annually,Under Review
V0957,Banik Group,Network Equipment,UP East,Critical,East,0,0,1,100,0,93,Yes,Confidential,0,0,0,0,2026-01-30,Monthly,Open
V0958,"Goel, Bail and Pingle",Power Infrastructure,Gurugram,Critical,North,3,13,9,70,3,66,Yes,Sensitive,4,1,1,45,2026-01-24,Quarterly,Closed
V0959,Anne and Sons,Cloud Services,Gujarat,Low,East,0,2,2,85,0,96,Yes,Public,0,0,1,0,2026-01-27,Annually,Open
V0960,"Kata, Kala and Shetty",Managed Services,Punjab,Low,East,6,6,10,70,3,65,No,Internal,1,3,3,45,2026-01-24,Half-Yearly,Open
V0961,"Ramesh, Bhagat and Lad",Power Infrastructure,West Bengal,Medium,North,5,5,4,70,4,65,Yes,Internal,3,2,1,45,2025-06-24,Annually,Closed
V0962,Rao Ltd,NOC Operations,Odisha,Critical,South,3,3,4,85,2,85,Yes,Internal,0,0,1,0,2026-02-18,Half-Yearly,Mitigation In Progress
V0963,"Patla, Nayak and Sekhon",Data Center Services,Tamil Nadu,Low,North,0,3,1,90,0,91,Yes,Public,1,0,0,0,2026-01-07,Half-Yearly,Under Review
V0964,Bhattacharyya LLC,Tower Maintenance,Andhra Pradesh,Low,West,1,9,2,80,3,88,Yes,Sensitive,0,0,1,15,2026-06-12,Quarterly,Open
V0965,Mander-Sawhney,Tower Maintenance,Kerala,Medium,East,2,6,5,75,4,77,Yes,Sensitive,0,0,2,0,2026-03-03,Half-Yearly,Under Review
V0966,Basu Ltd,Power Infrastructure,Madhya Pradesh,Medium,West,3,6,4,85,2,75,Yes,Confidential,0,1,1,0,2025-12-11,Half-Yearly,Closed
V0967,"Salvi, Nair and Chaudhari",Managed Services,Andhra Pradesh,High,North,3,14,4,65,4,68,No,Internal,1,3,3,30,2025-10-17,Monthly,Under Review
V0968,"Shah, Choudhry and Bal",Cyber Security Services,Kerala,High,East,6,8,8,55,8,58,No,Internal,4,4,5,180,2026-02-27,Quarterly,Closed
V0969,"Chana, Nayar and Doshi",Network Equipment,Gurugram,Low,South,3,5,3,85,5,76,No,Public,1,0,1,45,2025-09-30,Monthly,Mitigation In Progress
V0970,"Nagarajan, Pau and Dave",Network Equipment,Delhi,Medium,West,2,7,4,80,1,81,Yes,Sensitive,0,0,0,0,2025-07-09,Quarterly,Open
V0971,"Sidhu, Subramanian and Kaur",Data Center Services,West Bengal,Medium,East,4,10,5,70,5,62,No,Confidential,2,1,1,30,2025-10-06,Quarterly,Open
V0972,Varughese and Sons,Field Operations,Delhi,Medium,East,1,2,3,80,1,72,Yes,Confidential,1,0,1,15,2025-07-06,Quarterly,Open
V0973,Iyengar-Ghosh,Field Operations,Chandigarh,High,West,0,2,2,85,1,85,Yes,Public,0,0,0,0,2025-07-04,Annually,Mitigation In Progress
V0974,Bhandari-Rao,Fiber Operations,Rajasthan,High,North,1,2,4,80,3,72,Yes,Confidential,1,0,1,0,2025-08-14,Half-Yearly,Mitigation In Progress
V0975,"Mandal, Murty and Iyer",Network Equipment,Telangana,Medium,North,1,3,7,80,4,80,Yes,Internal,0,1,0,30,2026-06-21,Quarterly,Under Review
V0976,Pant PLC,Network Equipment,Andhra Pradesh,Critical,South,0,3,1,80,0,95,Yes,Public,0,1,0,0,2025-07-20,Monthly,Open
V0977,Agate-Srivastava,Cyber Security Services,Chandigarh,Critical,North,0,3,5,85,1,80,No,Sensitive,2,0,2,45,2025-11-03,Half-Yearly,Under Review
V0978,Sachar and Sons,Field Operations,Punjab,Medium,West,0,2,1,90,0,99,Yes,Internal,0,0,1,15,2025-12-08,Monthly,Mitigation In Progress
V0979,Das-Gour,Fiber Operations,Noida,Medium,East,6,8,7,55,6,42,No,Sensitive,7,3,3,120,2026-05-16,Half-Yearly,Under Review
V0980,"Bhandari, Panchal and Banerjee",Cloud Services,UP West,Critical,East,0,4,7,90,2,74,No,Sensitive,2,1,1,0,2026-01-10,Half-Yearly,Under Review
V0981,Agarwal Inc,Fiber Operations,Rajasthan,Low,East,0,3,7,90,3,78,No,Public,1,1,1,15,2026-05-02,Half-Yearly,Mitigation In Progress
V0982,"Bhagat, Suri and Dua",Cloud Services,West Bengal,Medium,North,0,1,2,100,0,87,No,Sensitive,0,0,0,0,2026-05-30,Half-Yearly,Closed
V0983,Jayaraman-Venkataraman,NOC Operations,Maharashtra,Medium,West,0,0,1,90,1,86,Yes,Internal,1,0,0,15,2026-03-25,Monthly,Closed
V0984,"Basu, Rajagopalan and Hegde",Cyber Security Services,Chandigarh,Medium,East,1,7,2,75,4,72,Yes,Internal,0,2,0,0,2026-04-21,Half-Yearly,Open
V0985,Kara and Sons,Tower Maintenance,Mumbai,Medium,East,0,2,3,85,1,86,No,Confidential,0,1,0,0,2025-12-13,Monthly,Open
V0986,"Sankaran, Dyal and Chana",Data Center Services,Gurugram,High,West,0,0,0,90,1,95,Yes,Internal,1,1,0,0,2025-10-18,Monthly,Open
V0987,Chowdhury LLC,Managed Services,Odisha,Medium,North,0,0,0,90,3,95,Yes,Public,1,0,1,0,2026-01-21,Monthly,Mitigation In Progress
V0988,Buch and Sons,Fiber Operations,Delhi,High,West,3,4,4,80,3,78,No,Confidential,0,0,0,0,2025-09-23,Monthly,Open
V0989,"Dube, Tank and Pai",Field Operations,Haryana,Medium,West,0,1,1,95,0,88,Yes,Public,0,0,0,0,2025-12-06,Monthly,Under Review
V0990,Lala-Baria,Network Equipment,Gujarat,Critical,West,4,8,4,60,6,76,No,Sensitive,1,3,1,90,2026-01-22,Annually,Under Review
V0991,"Raman, Som and Kala",Cloud Services,West Bengal,Critical,East,2,2,6,70,3,82,Yes,Confidential,0,0,1,0,2025-12-04,Half-Yearly,Open
V0992,"Banik, Sundaram and Dhaliwal",IT Support,Gujarat,Critical,North,0,1,4,85,3,94,No,Confidential,0,0,0,0,2026-01-03,Annually,Under Review
V0993,Sehgal-Dhar,IT Support,Bihar,High,West,1,5,5,80,4,76,Yes,Internal,1,0,0,30,2026-01-09,Half-Yearly,Closed
V0994,"Yadav, Kothari and Bassi",RF Optimization,Telangana,Medium,East,3,14,4,75,6,60,Yes,Confidential,2,1,1,30,2026-03-05,Half-Yearly,Under Review
V0995,"Shukla, Boase and Bumb",Network Equipment,Bihar,Medium,South,4,8,9,65,6,69,Yes,Internal,2,2,3,30,2025-11-21,Annually,Under Review
V0996,Parikh Inc,Data Center Services,Tamil Nadu,Medium,North,5,10,4,70,4,73,No,Sensitive,3,1,1,45,2025-10-11,Annually,Mitigation In Progress
V0997,Bains LLC,Tower Maintenance,West Bengal,High,North,2,3,5,75,5,81,No,Public,0,0,0,0,2025-11-18,Half-Yearly,Under Review
V0998,Merchant-Ganguly,Tower Maintenance,Mumbai,Critical,South,8,8,11,65,5,56,Yes,Sensitive,4,3,3,120,2026-05-31,Annually,Open
V0999,Jayaraman-Tandon,Data Center Services,Telangana,Medium,East,0,0,0,80,0,100,Yes,Confidential,1,0,0,15,2025-12-26,Half-Yearly,Open
V1000,"Srinivasan, Ray and Mandal",Network Equipment,West Bengal,Medium,South,8,12,12,55,5,61,No,Sensitive,4,4,5,180,2026-02-24,Annually,Open
